order_item_id,order_id,product_id,quantity,unit_price
OI03880,O02307,P001,2,97.92
OI03881,O02307,P013,1,179.01
OI03882,O02308,P011,1,153.11
OI03883,O02309,P009,1,62.16
OI03884,O02310,P001,1,97.1
OI03885,O02311,P012,2,84.71
OI03886,O02312,P001,1,95.34
OI03887,O02312,P014,1,146.67
OI03888,O02313,P008,1,194.77
OI03889,O02313,P001,1,90.21
OI03890,O02313,P014,1,150.97
OI03891,O02314,P008,3,204.36
OI03892,O02314,P016,1,113.41
OI03893,O02315,P004,1,125.91
OI03894,O02315,P009,2,62.47
OI03895,O02316,P012,1,82.47
OI03896,O02317,P006,1,178.88
OI03897,O02318,P013,1,193.44
OI03898,O02319,P001,1,92.79
OI03899,O02319,P008,2,197.54
OI03900,O02320,P005,1,39.03
OI03901,O02321,P012,1,71.0
OI03902,O02321,P016,1,131.28
OI03903,O02321,P009,2,55.75
OI03904,O02322,P003,1,72.55
OI03905,O02322,P014,2,147.79
OI03906,O02323,P004,2,123.5
OI03907,O02324,P006,1,185.01
OI03908,O02325,P015,3,165.53
OI03909,O02326,P005,1,31.92
OI03910,O02327,P001,1,93.92
OI03911,O02328,P007,2,223.02
OI03912,O02329,P007,2,229.86
OI03913,O02329,P001,2,94.07
OI03914,O02329,P003,1,62.92
OI03915,O02330,P010,2,69.05
OI03916,O02330,P001,2,83.45
OI03917,O02330,P012,1,75.06
OI03918,O02331,P009,1,65.56
OI03919,O02331,P001,2,88.58
OI03920,O02331,P012,1,85.93
OI03921,O02332,P014,2,150.87
OI03922,O02333,P009,1,64.09
OI03923,O02334,P014,1,147.42
OI03924,O02335,P011,1,144.92
OI03925,O02335,P004,1,125.02
OI03926,O02335,P003,1,72.1
OI03927,O02336,P014,1,129.23
OI03928,O02336,P013,2,187.54
OI03929,O02336,P015,1,177.25
OI03930,O02337,P010,1,62.78
OI03931,O02338,P015,1,172.12
OI03932,O02339,P007,1,204.63
OI03933,O02339,P010,1,74.98
OI03934,O02339,P001,2,92.92
OI03935,O02339,P012,1,83.45
OI03936,O02340,P014,1,138.97
OI03937,O02341,P001,3,82.14
OI03938,O02341,P005,1,35.98
OI03939,O02342,P015,1,170.41
OI03940,O02343,P011,1,146.63
OI03941,O02343,P004,2,118.23
OI03942,O02344,P006,2,193.43
OI03943,O02344,P007,1,213.98
OI03944,O02344,P016,1,136.4
OI03945,O02344,P003,2,64.09
OI03946,O02345,P012,1,76.13
OI03947,O02346,P003,1,60.42
OI03948,O02346,P010,1,75.21
OI03949,O02346,P004,1,124.82
OI03950,O02347,P014,1,128.31
OI03951,O02348,P013,1,211.91
OI03952,O02349,P006,1,172.27
OI03953,O02350,P015,1,164.28
OI03954,O02350,P007,2,213.52
OI03955,O02351,P011,1,153.04
OI03956,O02351,P002,1,152.5
OI03957,O02351,P007,1,222.18
OI03958,O02352,P014,1,145.97
OI03959,O02352,P008,2,213.24
OI03960,O02353,P002,1,181.29
OI03961,O02353,P005,1,33.98
OI03962,O02354,P010,1,74.29
OI03963,O02355,P005,1,37.5
OI03964,O02356,P011,1,126.27
OI03965,O02357,P007,1,214.06
OI03966,O02357,P011,1,132.13
OI03967,O02358,P016,1,130.43
OI03968,O02359,P015,1,174.83
OI03969,O02359,P010,2,73.57
OI03970,O02360,P005,1,32.22
OI03971,O02360,P011,1,132.23
OI03972,O02360,P010,1,64.18
OI03973,O02361,P011,1,145.4
OI03974,O02362,P015,1,159.33
OI03975,O02363,P009,1,54.31
OI03976,O02364,P008,1,197.11
OI03977,O02365,P002,1,169.07
OI03978,O02365,P003,1,64.81
OI03979,O02366,P007,1,225.54
OI03980,O02366,P005,1,34.02
OI03981,O02367,P004,1,121.77
OI03982,O02367,P001,1,84.21
OI03983,O02368,P009,1,55.45
OI03984,O02369,P006,2,169.11
OI03985,O02369,P016,1,132.05
OI03986,O02370,P014,1,123.24
OI03987,O02370,P004,1,133.38
OI03988,O02371,P015,1,168.22
OI03989,O02371,P012,1,77.55
OI03990,O02372,P004,2,141.14
OI03991,O02373,P012,2,70.97
OI03992,O02374,P012,1,72.33
OI03993,O02375,P012,2,77.41
OI03994,O02375,P005,1,36.38
OI03995,O02376,P016,1,124.17
OI03996,O02377,P014,1,147.19
OI03997,O02378,P013,1,199.57
OI03998,O02378,P015,2,156.99
OI03999,O02379,P016,2,113.88
OI04000,O02379,P012,1,74.09
OI04001,O02379,P005,1,37.13
OI04002,O02380,P013,1,185.6
OI04003,O02380,P003,1,63.44
OI04004,O02381,P010,1,71.58
OI04005,O02382,P014,2,134.87
OI04006,O02382,P004,1,137.8
OI04007,O02383,P016,2,118.33
OI04008,O02384,P016,1,129.45
OI04009,O02384,P011,1,132.19
OI04010,O02385,P005,2,39.13
OI04011,O02385,P013,1,204.41
OI04012,O02386,P003,1,62.99
OI04013,O02387,P006,1,173.15
OI04014,O02387,P003,1,62.0
OI04015,O02388,P013,1,211.25
OI04016,O02388,P011,1,138.65
OI04017,O02389,P015,1,146.39
OI04018,O02390,P014,2,151.23
OI04019,O02391,P001,1,85.71
OI04020,O02391,P007,2,232.97
OI04021,O02392,P014,1,125.67
OI04022,O02393,P014,1,140.05
OI04023,O02394,P003,1,71.64
OI04024,O02395,P002,1,180.34
OI04025,O02395,P016,1,123.82
OI04026,O02395,P013,1,184.93
OI04027,O02396,P007,2,230.63
OI04028,O02396,P016,1,124.98
OI04029,O02397,P002,1,180.74
OI04030,O02397,P005,1,36.8
OI04031,O02398,P008,1,191.68
OI04032,O02399,P004,1,122.7
OI04033,O02399,P003,1,67.67
OI04034,O02400,P015,2,146.82
